;data_PV_Aufdach_Erfurt;data_PV_Aufdach_Nordhausen;data_PV_Aufdach_Gera;data_PV_Aufdach_Hildburghausen
3106;0,5187135;0,728727671;0,308554855;0,385848276
3107;0,543719487;0,772587474;0,362229237;0,406751211
3108;0,535417066;0,76614154;0,324167645;0,371107145
3109;0,534386487;0,727856013;0,312624197;0,379623868
3110;0,463132066;0,64927196;0,269363961;0,326878935
3111;0,354851448;0,531867829;0,21755329;0,265523369
3112;0,269404895;0,371198644;0,169376132;0,163839418
3113;0,15213079;0,203341895;0,104740532;0,095969294
3114;0,053102266;0,059415043;0,040301151;0,033203905
3115;0,004149357;0,005922685;0,001689682;0,001524628
3116;0;0;0;0
3117;0;0;0;0
3118;0;0;0;0
3119;0;0;0;0
3120;0;0;0;0
3121;0;0;0;0
3122;0;0;0;0
3123;0;0;0;0
3124;0;0;0;0
3125;0,012386211;0,024282414;0,015501665;0,010461267
3126;0,021042905;0,117609766;0,057229157;0,046027149
3127;0,089648811;0,294179724;0,109431111;0,08680292
3128;0,289308553;0,479317934;0,153563487;0,123647803
3129;0,418306698;0,625811842;0,186219356;0,101685395
3130;0,499597223;0,705036395;0,210098447;0,121133238
3131;0,533324605;0,747453868;0,219022105;0,184984105
3132;0,576264592;0,742666974;0,2167635;0,196850211
3133;0,442532526;0,702255276;0,212258329;0,222135513
3134;0,428443934;0,6255855;0,186529974;0,17728125
3135;0,269789436;0,508272869;0,150748658;0,160478961
3136;0,106084618;0,35881725;0,107110382;0,119493944
3137;0,019917455;0,191434855;0,064814025;0,060420821
3138;0,038413626;0,064376751;0,024594719;0,028017541
3139;0,001814072;0,005639026;0,0010612;0,00140492
3140;0;0;0;0
3141;0;0;0;0
3142;0;0;0;0
3143;0;0;0;0
3144;0;0;0;0
3145;0;0;0;0
3146;0;0;0;0
3147;0;0;0;0
3148;0;0;0;0
3149;0,025371506;0,02943189;0,028668876;0,012462108
3150;0,108243296;0,139100227;0,120421946;0,077603317
3151;0,255985698;0,332879408;0,289773276;0,143936724
3152;0,370295684;0,532934526;0,473353579;0,402746882
3153;0,486170803;0,692838;0,606907461;0,676941079
3154;0,534136066;0,780947684;0,68635354;0,420950566
3155;0,578077737;0,434523868;0,701215066;0,295638908
3156;0,663297947;0,41893275;0,709900342;0,4612515
3157;0,693822829;0,405975869;0,654836605;0,481586171
3158;0,610878079;0,343613803;0,553013961;0,344121869
3159;0,451309303;0,283577763;0,453644961;0,185499395
3160;0,308985868;0,214196684;0,324586619;0,110489862
3161;0,171924407;0,124271448;0,170423566;0,140629721
3162;0,061820049;0,045726884;0,057894458;0,046629363
3163;0,006221642;0,003149187;0,002781747;0,00172823
3164;0;0;0;0
3165;0;0;0;0
3166;0;0;0;0
3167;0;0;0;0
3168;0;0;0;0
3169;0;0;0;0
3170;0;0;0;0
3171;0;0;0;0
3172;0;0;0;0
3173;0,031206316;0;0,037553045;0,025179837
3174;0,138461412;0,010340391;0,113296745;0,086121967
3175;0,340305355;0,02749262;0,324632369;0,183173368
3176;0,493172961;0,047189921;0,49834271;0,258135947
3177;0,639069711;0,056585286;0,728289434;0,331591184
3178;0,735792434;0,068010746;0,800427553;0,412214724
3179;0,394750263;0,073263569;0,419212066;0,436510382
3180;0,469185513;0,080274636;0,338487395;0,434562876
3181;0,422624053;0,073997976;0,327153434;0,443221184
3182;0,379467355;0,065525799;0,335022434;0,361567065
3183;0,346650158;0,050511131;0,221259039;0,288198513
3184;0,240115263;0,041076517;0,174427895;0,232361842
3185;0,13436775;0,024412682;0,160844961;0,135376658
3186;0,055829688;0,009349374;0,059695804;0,050546526
3187;0,004523031;0,00109746;0,008757465;0,004835351
3188;0;0;0;0
3189;0;0;0;0
3190;0;0;0;0
3191;0;0;0;0
3192;0;0;0;0
3193;0;0;0;0
3194;0;0;0;0
3195;0;0;0;0
3196;0;0;0;0
3197;0;0,016030198;0,030446047;0,035836216
3198;0,037257115;0,05302714;0,096310733;0,116857058
3199;0,035612763;0,092022513;0,173298592;0,289946645
3200;0,125078815;0,133004882;0,300050171;0,520338829
3201;0,272583316;0,166879145;0,314001513;0,550683118
3202;0,273500724;0,197064513;0,362063092;0,566816013
3203;0,119494184;0,204897395;0,369515526;0,147305609
3204;0,075866021;0,206980224;0,341139932;0,183845412
3205;0,159795119;0,197606289;0,38617575;0,299710658
3206;0,15780379;0,16919554;0,321434684;0,453194684
3207;0,184396579;0,14256904;0,247216145;0,209828763
3208;0,284360329;0,111731132;0,184480856;0,294314566
3209;0,183756079;0,070013633;0,117329487;0,149985355
3210;0,067584308;0,02928313;0,039911578;0,057709532
3211;0,010435659;0,001875288;0,001743932;0,00448631
3212;0;0;0;0
3213;0;0;0;0
3214;0;0;0;0
3215;0;0;0;0
3216;0;0;0;0
3217;0;0;0;0
3218;0;0;0;0
3219;0;0;0;0
3220;0;0;0;0
3221;0,016960247;0,032850956;0,039358484;0,016060634
3222;0,04403582;0,115237508;0,146378329;0,054661859
3223;0,042952267;0,264167724;0,229518118;0,103648551
3224;0,088679392;0,38922896;0,364834579;0,15606529
3225;0,165973776;0,529021697;0,351728408;0,170305579
3226;0,175708895;0,608357013;0,355903697;0,212559316
3227;0,177141592;0,665503579;0,159946816;0,237550855
3228;0,219185842;0,609548921;0,20298071;0,237341368
3229;0,179896224;0,576698013;0,138596013;0,236236145
3230;0,139166684;0,440363013;0,298834184;0,213207762
3231;0,139795145;0,375426908;0,326729645;0,170782342
3232;0,162174118;0,25652025;0,254100316;0,121427724
3233;0,100738852;0,156657632;0,114362961;0,077700596
3234;0,056047602;0,059024242;0,050174988;0,034689335
3235;0,010300427;0,005107436;0,007712559;0,001999946
3236;0;0;0;0
3237;0;0;0;0
3238;0;0;0;0
3239;0;0;0;0
3240;0;0;0;0
3241;0;0;0;0
3242;0;0;0;0
3243;0;0;0;0
3244;0;0;0;0
3245;0,027413641;0,012191677;0,027206321;0,031560517
3246;0,088398872;0,036046906;0,09441283;0,108164076
3247;0,196941711;0,067713853;0,189453158;0,232359434
3248;0,262152316;0,110232458;0,269185776;0,376587513
3249;0,35232075;0,095158315;0,304381974;0,504882553
3250;0,384316856;0,123036679;0,458270526;0,606560724
3251;0,408588434;0,148803079;0,523972342;0,646514921
3252;0,42021375;0,140587342;0,56679675;0,651771355
3253;0,394950118;0,204199105;0,533579842;0,641422224
3254;0,363524684;0,206371026;0,392246053;0,560825171
3255;0,280808684;0,181641947;0,382284592;0,435691698
3256;0,2154825;0,128805513;0,254779342;0,332951645
3257;0,122593145;0,085106799;0,160641253;0,172448605
3258;0,052268171;0,047782986;0,078079117;0,056169683
3259;0,005437043;0,004808994;0,010985584;0,006356842
3260;0;0;0;0
3261;0;0;0;0
3262;0;0;0;0
3263;0;0;0;0
3264;0;0;0;0
3265;0;0;0;0
3266;0;0;0;0
3267;0;0;0;0
3268;0;0;0;0
3269;0,017550832;0,029695795;0,036981892;0,032442529
3270;0,050351246;0,093880686;0,128614567;0,097805313
3271;0,108264004;0,196250645;0,252607421;0,220654658
3272;0,160924421;0,265961605;0,384030316;0,379359
3273;0,195614961;0,35720396;0,536252605;0,453859263
3274;0,200197184;0,352799921;0,607352921;0,489886184
3275;0,199197908;0,425655592;0,632842895;0,553103053
3276;0,211035119;0,383016592;0,568383553;0,497408448
3277;0,202771224;0,365915724;0,562657579;0,476322513
3278;0,189713211;0,342852908;0,458126053;0,396223895
3279;0,157488355;0,28361629;0,345383605;0,339787658
3280;0,111938211;0,220098434;0,240006908;0,290259671
3281;0,064886744;0,14256928;0,142913369;0,166481842
3282;0,03031708;0,054579509;0,05389061;0,06266835
3283;0,002163888;0,012041593;0,002162117;0,008925512
3284;0;0;0;0
3285;0;0;0;0
3286;0;0;0;0
3287;0;0;0;0
3288;0;0;0;0
3289;0;0;0;0
3290;0;0;0;0
3291;0;0;0;0
3292;0;0;0;0
3293;0,021803511;0,02465417;0,025966255;0,029242702
3294;0,063417928;0,070074553;0,077237076;0,11842243
3295;0,114940855;0,127720516;0,141536053;0,284285684
3296;0,172097052;0,180536724;0,182085;0,44364979
3297;0,224538592;0,230462013;0,235299474;0,556589684
3298;0,251275856;0,255576355;0,273495908;0,62581425
3299;0,266308342;0,265036974;0,262826526;0,658407513
3300;0,239243605;0,253984737;0,288542842;0,636933908
3301;0,209749302;0,249888908;0,267844579;0,594615158
3302;0,199705974;0,258622342;0,25115546;0,520567579
3303;0,175309184;0,197953026;0,195694421;0,437788974
3304;0,119661292;0,135903987;0,143130079;0,312819237
3305;0,076870836;0,079839529;0,077368788;0,183329881
3306;0,035312499;0,039841989;0,034874262;0,060573963
3307;0,002249451;0,002417717;0,001971873;0,007279275
3308;0;0;0;0
3309;0;0;0;0
3310;0;0;0;0
3311;0;0;0;0
3312;0;0;0;0
3313;0;0;0;0
3314;0;0;0;0
3315;0;0;0;0
3316;0;0;0;0
3317;0,032692902;0,010119731;0,015186713;0,031992975
3318;0,11031553;0,046444678;0,048685946;0,100541885
3319;0,233780092;0,088612212;0,091365399;0,216415559
3320;0,360314961;0,123476842;0,143339566;0,315147671
3321;0,480548368;0,145367013;0,181381895;0,381552592
3322;0,556226092;0,174090789;0,200062342;0,464352869
3323;0,543806171;0,167408882;0,191112198;0,534453908
3324;0,545710816;0,169219618;0,192063316;0,524954763
3325;0,499411816;0,144541105;0,187091014;0,468477592
3326;0,492125526;0,108028753;0,155499434;0,433047829
3327;0,361095119;0,079483883;0,107552471;0,361080671
3328;0,25817929;0,088903085;0,07846414;0,269768487
3329;0,13451102;0,054751433;0,054150422;0,16578572
3330;0,062105866;0,022422364;0,024685737;0,046511858
3331;0,002714318;0,002424507;0,001743831;0,005674288
3332;0;0;0;0
3333;0;0;0;0
3334;0;0;0;0
3335;0;0;0;0
3336;0;0;0;0
3337;0;0;0;0
3338;0;0;0;0
3339;0;0;0;0
3340;0;0;0;0
3341;0,031624567;0,010635888;0,035392441;0,027497123
3342;0,12588859;0,029107836;0,104119536;0,122768921
3343;0,233854737;0,06047837;0,188482776;0,294266408
3344;0,313861855;0,083091391;0,266606921;0,476758342
3345;0,445619447;0,109201157;0,313483816;0,612534711
3346;0,544706723;0,149691592;0,360117513;0,693338842
3347;0,552221763;0,181738263;0,358492184;0,727899356
3348;0,582055579;0,172075382;0,375771237;0,724776316
3349;0,496368237;0,138644171;0,352005315;0,689941303
3350;0,505195579;0,114257013;0,315424579;0,618804868
3351;0,455265474;0,091420058;0,229255658;0,514232408
3352;0,34080379;0,089354325;0,190110513;0,37208475
3353;0,180380211;0,050565549;0,109484566;0,205509
3354;0,058938521;0,023190916;0,042428791;0,061040132
3355;0,010209156;0,004385282;0,002289541;0,011509063
3356;0;0;0;0
3357;0;0;0;0
3358;0;0;0;0
3359;0;0;0;0
3360;0;0;0;0
3361;0;0;0;0
3362;0;0;0;0
3363;0;0;0;0
3364;0;0;0;0
3365;0,037325258;0,031007664;0,036772646;0,02950273
3366;0,157158955;0,113863323;0,10111665;0,127172961
3367;0,19216204;0,250967645;0,113522605;0,265431869
3368;0,245588408;0,34812379;0,135106973;0,405487066
3369;0,536389855;0,387372474;0,35523671;0,528193382
3370;0,632248145;0,466541645;0,314774688;0,579529697
3371;0,428682316;0,474998171;0,05257879;0,60327154
3372;0,341201092;0,5803845;0,221976592;0,634778842
3373;0,331875316;0,511232171;0,372609671;0,565183461
3374;0,294613145;0,478188631;0,421511605;0,532241053
3375;0,157045302;0,402060632;0,178198417;0,433259724
3376;0,030000322;0,346026513;0,143693527;0,314138763
3377;0,014655964;0,220214013;0,10981204;0,173763316
3378;0,00553185;0,066381083;0,019458703;0,06393105
3379;0,000837105;0,014956421;0,005874866;0,008038509
3380;0;0;0;0
3381;0;0;0;0
3382;0;0;0;0
3383;0;0;0;0
3384;0;0;0;0
3385;0;0;0;0
3386;0;0;0;0
3387;0;0;0;0
3388;0;0;0;0
3389;0,0133407;0,016257094;0,047534708;0,001845076
3390;0,035960463;0,051109733;0,155492211;0,012317922
3391;0,068661841;0,095125326;0,327218447;0,026189948
3392;0,095924988;0,138947566;0,507793697;0,042808998
3393;0,140767934;0,170394671;0,651133263;0,058981382
3394;0,15322879;0,199922684;0,720170013;0,073481001
3395;0,165778737;0,209053421;0,381369592;0,075470645
3396;0,137909763;0,217057263;0,430709763;0,070762488
3397;0,155576487;0,209453132;0,395619513;0,063979449
3398;0,111530072;0,208042106;0,371538158;0,054883626
3399;0,091545991;0,176527579;0,287074027;0,046966709
3400;0,067572268;0,134560863;0,202973727;0,03508736
3401;0,047822957;0,087635329;0,119158042;0,02274666
3402;0,017188347;0,044123708;0,049226278;0,009149109
3403;0,002874747;0,011171332;0,002606197;0,001414358
3404;0;0;0;0
3405;0;0;0;0
3406;0;0;0;0
3407;0;0;0;0
3408;0;0;0;0
3409;0;0;0;0
3410;0;0;0;0
3411;0;0;0;0
3412;0;0;0;0
3413;0,018711582;0,011681805;0,026284001;0,029992737
3414;0,037739656;0,045108537;0,067570102;0,122251464
3415;0,14265765;0,095430407;0,127778064;0,278569342
3416;0,184244882;0,140719776;0,245537842;0,423519789
3417;0,321827171;0,178355171;0,259633658;0,554663369
3418;0,349017119;0,193101118;0,335477527;0,613697724
3419;0,120576774;0,210151421;0,322739763;0,64173525
3420;0,449614145;0,209311066;0,303113013;0,662852487
3421;0,336941526;0,151259131;0,294991184;0,624877579
3422;0,320510053;0,106460972;0,271504579;0,576551132
3423;0,327740238;0,070819555;0,231112145;0,479236066
3424;0,238593474;0,046221225;0,161661237;0,352294263
3425;0,196248237;0,016825165;0,111260388;0,20326725
3426;0,076454751;0,006384942;0,044301892;0,064504611
3427;0,011685224;0,000934492;0,002748022;0,0135577
3428;0;0;0;0
3429;0;0;0;0
3430;0;0;0;0
3431;0;0;0;0
3432;0;0;0;0
3433;0;0;0;0
3434;0;0;0;0
3435;0;0;0;0
3436;0;0;0;0
3437;0,031800079;0,034569663;0,051688109;0,017626055
3438;0,136763605;0,132941073;0,162701447;0,039202453
3439;0,26495029;0,305203066;0,330201829;0,074401299
3440;0,335730356;0,48023775;0,505441184;0,14147104
3441;0,4940085;0,610199053;0,667889803;0,145458513
3442;0,644222605;0,69769954;0,774930355;0,160454882
3443;0,231355342;0,737018053;0,402501276;0,112501658
3444;0,351331105;0,734879842;0,436332198;0,189178658
3445;0,426654869;0,697400961;0,354011092;0,192906079
3446;0,356296184;0,626844829;0,245179066;0,167406474
3447;0,267204079;0,522091777;0,254890105;0,09385444
3448;0,2619645;0,383399448;0,192039237;0,127813461
3449;0,1911435;0,212749539;0,100495895;0,099715255
3450;0,067055534;0,061996066;0,04019908;0,047453826
3451;0,018098435;0,014482259;0,003903438;0,005967736
3452;0;5,18E-05;0;0
3453;0;0;0;0
3454;0;0;0;0
3455;0;0;0;0
3456;0;0;0;0
3457;0;0;0;0
3458;0;0;0;0
3459;0;0;0;0
3460;0;0;0;0
3461;0,041582898;0,031410024;0,002489419;0,028489006
3462;0,146783337;0,137053034;0,015307444;0,132040279
3463;0,326623697;0,317769868;0,029846337;0,334743118
3464;0,519768158;0,497102645;0,048974894;0,550827592
3465;0,655958684;0,63221925;0,063736974;0,689613829
3466;0,784412645;0,711951868;0,07425514;0,747742816
3467;0,526007013;0,743509737;0,080800279;0,33841275
3468;0,469346842;0,739413908;0,081872274;0,226033895
3469;0,447882868;0,696620803;0,074868671;0,276289066
3470;0,37699204;0,621036987;0,063771888;0,185547553
3471;0,292337684;0,509599619;0,051224348;0,157885658
3472;0,201119408;0,366033711;0,038322126;0,154846895
3473;0,133151763;0,206541987;0,023780368;0,111897758
3474;0,059206279;0,062460549;0,010872969;0,064918768
3475;0,016489022;0,014484859;0,001845517;0,017460849
3476;3,68E-05;8,58E-05;0;0
3477;0;0;0;0
3478;0;0;0;0
3479;0;0;0;0
3480;0;0;0;0
3481;0;0;0;0
3482;0;0;0;0
3483;0;0;0;0
3484;0;0;0;0
3485;0,03638329;0,036284807;0,002269253;0,009030612
3486;0,130041245;0,12823123;0,010983347;0,01088537
3487;0,276161447;0,24321904;0,024627466;0,021607893
3488;0,410201724;0,197574987;0,033658997;0,033599763
3489;0,534856026;0,577909184;0,042846079;0,174928737
3490;0,622900698;0,768467566;0,050396996;0,098751375
3491;0,66604054;0,745734632;0,053796221;0,330180158
3492;0,679182829;0,412864855;0,055518829;0,426377961
3493;0,627986171;0,230878579;0,051826563;0,776006684
3494;0,556849737;0,275441487;0,046288646;0,723061895
3495;0,453346381;0,242343048;0,038118419;0,588655619
3496;0,347950421;0,240729276;0,028014651;0,383469276
3497;0,211894737;0,141047009;0,01734527;0,252017487
3498;0,071644982;0,041633945;0,007147908;0,066350984
3499;0,016222709;0,00319347;0,000981469;0,007732641
3500;3,96E-05;0;0;0
3501;0;0;0;0
3502;0;0;0;0
3503;0;0;0;0
3504;0;0;0;0
3505;0;0;0;0
3506;0;0;0;0
3507;0;0;0;0
3508;0;0;0;0
3509;0,043581209;0,018122972;0,017963376;0,033484425
3510;0,137214363;0,049785391;0,024227514;0,106563308
3511;0,306922303;0,107644934;0,023074374;0,186669632
3512;0,4786365;0,14561021;0,079050221;0,29541979
3513;0,615409737;0,176958592;0,132216296;0,312874619
3514;0,692269737;0,181873105;0,201384276;0,314179697
3515;0,708836052;0,195771474;0,210322382;0,400065209
3516;0,693697618;0,189407408;0,385737513;0,411518842
3517;0,661814684;0,172997605;0,330815842;0,362426684
3518;0,603351;0,198694658;0,299527658;0,356264882
3519;0,495330434;0,163353987;0,234789;0,257834961
3520;0,368754632;0,119930013;0,162764053;0,233585053
3521;0,208306974;0,095059591;0,116053544;0,15715125
3522;0,06698426;0,052703037;0,056576858;0,064560474
3523;0,014637472;0,01621787;0,013964249;0,016863498
3524;6,44E-05;0,000100773;0;4,54E-05
3525;0;0;0;0
3526;0;0;0;0
3527;0;0;0;0
3528;0;0;0;0
3529;0;0;0;0
3530;0;0;0;0
3531;0;0;0;0
3532;0;0;0;0
3533;0,039644061;0,036810209;0,04006496;0,0315858
3534;0,142905181;0,126423624;0,122362228;0,131295036
3535;0,296862118;0,284485539;0,239742039;0,311201132
3536;0,461523592;0,444201198;0,308607829;0,488231961
3537;0,593192092;0,506633092;0,367500119;0,62370975
3538;0,667940368;0,568390776;0,427528934;0,700625132
3539;0,713309921;0,450074053;0,48957075;0,731877197
3540;0,682580368;0,525041448;0,578995145;0,725975447
3541;0,668171526;0,429462474;0,547552856;0,685910487
3542;0,582175974;0,385568961;0,490842119;0,614070948
3543;0,487350671;0,363661934;0,372518171;0,506984645
3544;0,36147075;0,291068724;0,301109645;0,3681045
3545;0,213866803;0,191791224;0,199852855;0,201723789
3546;0,061237338;0,068836895;0,070058179;0,060490891
3547;0,017959692;0,024804856;0,017510403;0,013626469
3548;7,37E-05;0,00046588;0;6,85E-05
3549;0;0;0;0
3550;0;0;0;0
3551;0;0;0;0
3552;0;0;0;0
3553;0;0;0;0
3554;0;0;0;0
3555;0;0;0;0
3556;0;0;0;0
3557;0,001205094;0,034849461;0,031352981;0,027254238
3558;0,063966446;0,138882794;0,078750438;0,115185738
3559;0,219648158;0,283743908;0,153475117;0,327584448
3560;0,124107951;0,434128973;0,186823737;0,542255487
3561;0,123171762;0,562257869;0,257808474;0,494181868
3562;0,408918316;0,634386355;0,286763408;0,522074921
3563;0,446341816;0,674523553;0,258930553;0,40869679
3564;0,316045816;0,662558724;0,261155448;0,352246106
3565;0,35182954;0,613899987;0,179549487;0,206638303
3566;0,253334605;0,560820355;0,148709171;0,210500566
3567;0,205809987;0,471205737;0,080212271;0,199734869
3568;0,198571855;0,342874579;0,050134535;0,198586302
3569;0,023475023;0,201983842;0,034832846;0,141081201
3570;0,007919951;0,06430018;0,00847721;0,051342817
3571;0,001486754;0,019637827;0,00136217;0,012543398
3572;0;0,000110982;0;5,01E-05
3573;0;0;0;0
3574;0;0;0;0
3575;0;0;0;0
3576;0;0;0;0
3577;0;0;0;0
3578;0;0;0;0
3579;0;0;0;0
3580;0;0;0;0
3581;0,036361907;0,036251096;0,042478393;0,02690454
3582;0,113531996;0,120079303;0,150050369;0,120439042
3583;0,198928224;0,187668908;0,309640816;0,222368116
3584;0,253349053;0,307822855;0,485525487;0,538836276
3585;0,283739092;0,283017928;0,609505579;0,563507566
3586;0,378133382;0,385723066;0,66956329;0,663781934
3587;0,429402277;0,40026675;0,715202526;0,578183684
3588;0,412238802;0,466498303;0,70895404;0,244553013
3589;0,376464711;0,326286592;0,660374763;0,235362079
3590;0,290406553;0,231971763;0,609050487;0,179260539
3591;0,240912276;0,219212329;0,487131552;0,167071776
3592;0,270120039;0,216303592;0,348670381;0,281417882
3593;0,193212363;0,195574027;0,206511166;0,206505869
3594;0,069876624;0,075510857;0,061208444;0,011376243
3595;0,025245091;0,026545836;0,017604865;0,001305539
3596;0,000482301;0,000532386;2,73E-05;0
3597;0;0;0;0
3598;0;0;0;0
3599;0;0;0;0
3600;0;0;0;0
3601;0;0;0;0
3602;0;0;0;0
3603;0;0;0;0
3604;0,002593929;0;0,002005006;0
3605;0,035843199;0,034466124;0,047222187;0,027403841
3606;0,016332678;0,145092032;0,158131263;0,119731844
3607;0,033475371;0,293488658;0,33645754;0,25917375
3608;0,035908694;0,454738145;0,509322711;0,39382804
3609;0,045481761;0,567035132;0,641032145;0,494097592
3610;0,234353171;0,650769671;0,718128118;0,620829908
3611;0,315605171;0,698554342;0,750095329;0,797436948
3612;0,518376395;0,685980316;0,743820356;0,767092658
3613;0,373736566;0,667307092;0,702818724;0,281593658
3614;0,409496211;0,604032434;0,629353855;0,115407264
3615;0,353690842;0,4952895;0,517367487;0,038418201
3616;0,325193408;0,366269684;0,371921013;0,026456984
3617;0,192431724;0,211367408;0,201747868;0,016619193
3618;0,074957522;0,072706863;0,060094311;0,006760357
3619;0,021800116;0,017753408;0,015624348;0,001237566
3620;0,00136819;0,00035124;4,62E-05;0
3621;0;0;0;0
3622;0;0;0;0
3623;0;0;0;0
3624;0;0;0;0
3625;0;0;0;0
3626;0;0;0;0
3627;0;0;0;0
3628;0;0;0;0
3629;0,045865579;0,041572303;0,040653209;0,034762295
3630;0,161855554;0,130406763;0,068409494;0,133720026
3631;0,349132698;0,259457882;0,050418186;0,260784632
3632;0,544896948;0,386440618;0,207117474;0,396809013
3633;0,703090816;0,481964211;0,104705376;0,502874369
3634;0,788392895;0,564632053;0,10343473;0,571980948
3635;0,390572566;0,597261435;0,46843425;0,602578066
3636;0,348730579;0,618766342;0,543283658;0,607516658
3637;0,290079079;0,582147079;0,497261566;0,569837921
3638;0,237919263;0,526941277;0,489577974;0,516153908
